Bulan,NOPOL,Kategori Site,Site Name,BU Site,Type Armada,Klasifikasi Kendaraan,Usia (Year),Owner,DPP,Nominal Downtime,DPP Net (setelah downtime)
Jan-25,A8601ZM,HUB,HUB PURI MALL (AHI),AHI,MVB,NIAGA,14,MR,2142000.0,0,2142000.0
Dec-24,A8182ZV,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,6,MR,7525000.0,0,7525000.0
Jan-25,A8353ZY,HUB,HUB AHMAD YANI BEKASI (AHI),AHI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,A8014ZV,HUB,HUB AHMAD YANI BEKASI (AHI),AHI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,AB8380PH,HUB,HUB YOGYA URIP SUMOHARJO (AHI,AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jan-25,AB8663AA,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,4,MR,8148000.0,0,8148000.0
Jan-25,BG8573NX,HUB,HUB PALEMBANG,HCI,CDE LC,NIAGA,4,MR,8348000.0,0,8348000.0
Dec-24,B1570HFA,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Dec-24,B328YES,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,4,MR,6116000.0,0,6116000.0
Jan-25,A8653ZF,NDC,SIDOARJO AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jan-25,B9415SAH,HUB,HUB BOGOR,HCI,PICKUP,NIAGA,10,MR,2394000.0,0,2394000.0
Jan-25,A8274ZS,HUB,HUB BALI,HCI,PICKUP,NIAGA,4,MR,3456000.0,0,3456000.0
Jan-25,A8024ZC,SDC,FBI PADANG,FBI,MVB,NIAGA,9,MR,2958000.0,0,2958000.0
Jan-25,A8327VX,HUB,HUB CIREBON,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8502ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,BP8637FY,SDC,HCI BATAM,HCI,CDE LC,NIAGA,10,MR,5283000.0,0,5283000.0
Jan-25,DA8613BZ,SDC,HCI PONTIANAK,HCI,PICKUP,NIAGA,4,MR,3656000.0,0,3656000.0
Jan-25,A8705WX,HUB,HUB CIREBON,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Jan-25,A8204VX,HUB,HUB TASIKMALAYA,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Jan-25,A8852VX,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Dec-24,B2419UBL,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,11,MR,2968000.0,0,2968000.0
Dec-24,A8917WX,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Jan-25,A8667VA,HUB,HUB PALEMBANG,HCI,PICKUP,NIAGA,12,MR,2251000.0,2033161.0,217839.0
Dec-24,A8051XA,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Jan-25,A8337ZS,HUB,HUB YOGYAKARTA,HCI,CDE PICK UP,NIAGA,4,MR,7968000.0,0,7968000.0
Jan-25,A8013ZV,HUB,HUB MALANG,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,B8888JV,HO,D OFFICE,HCI,PASSENGER,PASSENGER,6,MR,9337000.0,0,9337000.0
Jan-25,BP8258DO,SDC,HCI BATAM,HCI,MVB,NIAGA,7,MR,3518000.0,0,3518000.0
Dec-24,A8753XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Dec-24,B9800SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-24,A8633XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Dec-24,B9943SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Dec-24,A8752XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Dec-24,A8063VB,NDC,JABABEKA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Dec-24,A8062VB,NDC,JABABEKA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Dec-24,A8965ZY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Dec-24,A8931XY,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,15,MR,5669000.0,0,5669000.0
Dec-24,A8518VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-24,A8521VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8519VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-24,A8517VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8523VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8520VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-24,A8559VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8563VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8556VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,B328YC,HO,D OFFICE,HCI,PASSENGER,PASSENGER,9,MR,6346000.0,0,6346000.0
Jan-25,A8140ZV,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,6,MR,3175000.0,0,3175000.0
Jan-25,A8474ZX,HUB,HUB BOGOR,HCI,CDE,NIAGA,19,MR,3827000.0,0,3827000.0
Jan-25,B328UV,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,4,MR,6116000.0,0,6116000.0
Jan-25,A8635ZR,HUB,HUB BOGOR,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,A8977XA,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8456ZY,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Jan-25,B328PG,HO,D OFFICE,KLS,PASSENGER,PASSENGER,3,MR,6268000.0,0,6268000.0
Dec-24,A8560VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8557VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8562VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Dec-24,A8719VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8645ZV,HUB,HUB BANDUNG,HCI,PICKUP,NIAGA,6,MR,3175000.0,0,3175000.0
Jan-25,A8751ZR,SDC,HCI MANADO,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,A8231ZC,HUB,HUB BALI,HCI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Jan-25,A8824XA,HUB,HUB PURI MALL (AHI),AHI,MVB,NIAGA,12,MR,2645000.0,0,2645000.0
Jan-25,B9588HK,HUB,HUB UTARA,HCI,PICKUP,NIAGA,15,MR,2070000.0,0,2070000.0
Jan-25,A8928ZR,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,A8929ZR,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,B328FJ,HO,D OFFICE,AHI,PASSENGER,PASSENGER,10,MR,5961000.0,0,5961000.0
Jan-25,D8689FU,HUB,HUB BANDUNG,HCI,PICKUP,NIAGA,3,MR,2927000.0,0,2927000.0
Dec-24,A8626VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Dec-24,A8715VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,B1037HOE,NDC,CIKUPA HCI,HCI,PASSENGER,PASSENGER,3,MR,5885000.0,0,5885000.0
Jan-25,A8064VB,NDC,CIKUPA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Jan-25,A8086VB,NDC,CIKUPA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Dec-24,A8723VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,DK8388DL,HUB,HUB KUTA BALI,AHI,MVB,NIAGA,13,MR,2525000.0,0,2525000.0
Jan-25,A8505ZD,HUB,HUB LW DENPASAR,AHI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Jan-25,A8342WX,HUB,HUB LW DENPASAR,AHI,MVB,NIAGA,12,MR,2645000.0,0,2645000.0
Jan-25,DK8549CQ,HUB,HUB KUTA BALI,AHI,MVB,NIAGA,5,MR,4067000.0,0,4067000.0
Jan-25,BK8309MS,RDC,TAMORA AHI,AHI,CDE LC,NIAGA,3,MR,8569000.0,0,8569000.0
Dec-24,A8714VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8796ZD,HUB,HUB PALEMBANG,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Jan-25,B1470HOC,SDC,HCI MANADO,HCI,PASSENGER,PASSENGER,3,MR,4933000.0,0,4933000.0
Jan-25,A8121VB,NDC,CIKUPA HCI,HCI,WINGBOX,NIAGA,3,MR,18047000.0,0,18047000.0
Jan-25,A8120VB,NDC,CIKUPA HCI,HCI,WINGBOX,NIAGA,3,MR,18047000.0,0,18047000.0
Jan-25,DA1022BW,SDC,HCI BANJARMASIN,HCI,PASSENGER,PASSENGER,2,MR,5223000.0,0,5223000.0
Jan-25,W9039PB,HUB,HUB KEDIRI,HCI,PICKUP,NIAGA,5,MR,3295000.0,0,3295000.0
Dec-24,A8561VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,D8702FC,HUB,HUB IBCC - BANDUNG (AHI),AHI,MVB,NIAGA,9,MR,2958000.0,0,2958000.0
Jan-25,KT1326ZG,SDC,HCI SAMARINDA,HCI,PASSENGER,PASSENGER,3,MR,5133000.0,0,5133000.0
Jan-25,B9065BEN,NDC,JABABEKA HCI,HCI,WINGBOX,NIAGA,12,BU,0,0,0
Jan-25,B9058BEN,NDC,JABABEKA HCI,HCI,WINGBOX,NIAGA,13,BU,0,0,0
Jan-25,A8516ZW,HUB,HUB ARTHA GADING (AHI),AHI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Jan-25,B9066BEN,NDC,JABABEKA HCI,HCI,WINGBOX,NIAGA,12,BU,0,0,0
Jan-25,FUKU830013,NDC,JABABEKA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Jan-25,FUKU830008,NDC,JABABEKA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Jan-25,FUKU710001,NDC,JABABEKA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Jan-25,BP1608CI,SDC,HCI BATAM,HCI,PASSENGER,PASSENGER,2,MR,5223000.0,0,5223000.0
Jan-25,A8648XA,SDC,HCI SAMARINDA,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8582XW,SDC,HCI SAMARINDA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,A8646ZV,SDC,HCI SAMARINDA,HCI,PICKUP,NIAGA,6,MR,3175000.0,0,3175000.0
Jan-25,A8466ZT,SDC,HCI SAMARINDA,HCI,CDE LC,NIAGA,5,MR,7628000.0,0,7628000.0
Jan-25,A8919ZT,SDC,HCI SAMARINDA,HCI,FUSO,NIAGA,4,MR,17549000.0,0,17549000.0
Jan-25,A8927ZR,SDC,HCI SAMARINDA,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,A8926ZR,SDC,HCI SAMARINDA,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,A8907ZD,SDC,HCI BANJARMASIN,HCI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jan-25,A8389ZT,SDC,AHI PONTIANAK,AHI,MVB,NIAGA,5,MR,4067000.0,0,4067000.0
Jan-25,A8963ZR,SDC,AHI PONTIANAK,AHI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,F8480HW,HUB,HUB BOGOR,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Jan-25,FUKU830011,NDC,JABABEKA HCI,HCI,CONT-40,NIAGA,14,BU,0,0,0
Jan-25,A8634ZR,SDC,HCI TERNATE,HCI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,A8453VB,SDC,HCI TERNATE,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Jan-25,A8609ZF,RDC,MAKASAR FBI,FBI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,DD8173RV,RDC,MAKASAR AHI,AHI,CDE LC,NIAGA,12,MR,4887000.0,0,4887000.0
Jan-25,DD8165UE,RDC,MAKASAR AHI,AHI,CDE LC,NIAGA,3,MR,8369000.0,0,8369000.0
Jan-25,DD8633RG,RDC,MAKASAR AHI,AHI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jan-25,DD8797SZ,RDC,MAKASAR AHI,AHI,MVB,NIAGA,7,MR,3518000.0,0,3518000.0
Jan-25,DK8530DQ,HUB,HUB LW DENPASAR,AHI,MVB,NIAGA,3,MR,3395000.0,0,3395000.0
Jan-25,A8727ZX,HUB,HUB LW DENPASAR,AHI,MVB,NIAGA,15,MR,2223000.0,0,2223000.0
Jan-25,A8897ZY,HUB,HUB LW DENPASAR,AHI,MVB,NIAGA,14,MR,2369000.0,0,2369000.0
Jan-25,A8437VX,HUB,HUB KUTA BALI,AHI,MVB,NIAGA,13,MR,2525000.0,0,2525000.0
Jan-25,A8492XZ,HUB,HUB KUTA BALI,AHI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Jan-25,A8606WX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,B2418SON,HO,D OFFICE,HCI,PASSENGER,PASSENGER,9,MR,4620000.0,0,4620000.0
Jan-25,A8699XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Jan-25,A8520XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Jan-25,A8697XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Jan-25,A8567XY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Jan-25,A8509XY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Jan-25,A8648XY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Jan-25,AB8110AB,HUB,HUB YOGYAKARTA,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Jan-25,B328KG,HO,D OFFICE,AHI,PASSENGER,PASSENGER,2,MR,10685000.0,0,10685000.0
Jan-25,A8522VB,SDC,HCI PANGKAL PINANG,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8527VB,SDC,HCI PANGKAL PINANG,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Jan-25,A8050ZX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Jan-25,A8450ZY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,A8353YX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,A8339YX,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,A8615XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8524VB,NDC,SIDOARJO HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Jan-25,A8691XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,W8910PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,W8194QA,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,W8196QA,HUB,HUB MALANG,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8617XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,W8195QA,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,AB8144AB,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8746XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8616XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8622XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8623XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8614XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jan-25,A8689XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Jan-25,A8647VB,NDC,CIKUPA HCI,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Jan-25,F8827BF,HUB,HUB BOGOR,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,W8157QA,NDC,SIDOARJO KLS,KLS,CDE PICK UP,NIAGA,2,MR,8384000.0,0,8384000.0
Jan-25,A8692XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Jan-25,D8932FV,HUB,HUB TASIKMALAYA,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,D8933FV,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,D8934FV,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,D8935FV,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8693XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Jan-25,B9013SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Jan-25,A8905XZ,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,16,MR,5316000.0,0,5316000.0
Jan-25,BK8141LM,RDC,TAMORA AHI,AHI,CDE LC,NIAGA,13,MR,4874000.0,0,4874000.0
Jan-25,A8168ZD,HUB,HUB BALI,HCI,PICKUP,NIAGA,9,MR,2518000.0,0,2518000.0
Jan-25,A8716VB,HUB,HUB PURWOKERTO,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8648VB,HUB,HUB PURWOKERTO,HCI,PICKUP,NIAGA,2,MR,3016000.0,0,3016000.0
Jan-25,A8533ZD,HUB,HUB PURWOKERTO,HCI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Jan-25,A8649XA,HUB,HUB PURWOKERTO,HCI,CDE LC,NIAGA,12,MR,4687000.0,0,4687000.0
Jan-25,B1798HOC,NDC,SIDOARJO AHI,AHI,PASSENGER,PASSENGER,2,MR,5023000.0,0,5023000.0
Jan-25,A8814VB,SDC,HCI KENDARI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8814VB,SDC,HCI KENDARI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8443ZY,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Jan-25,A8903ZY,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Jan-25,A8760VB,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,B2685UBI,HO,CIKUPA HCI,HCI,PASSENGER,PASSENGER,12,MR,2917000.0,0,2917000.0
Jan-25,A8457XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8456XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8430XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8536XA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8465VA,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,12,MR,5887000.0,0,5887000.0
Jan-25,A8935VA,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Jan-25,A8664VA,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,17,MR,10241000.0,0,10241000.0
Jan-25,A8310YX,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Jan-25,A8311YX,NDC,JABABEKA HCI,HCI,FUSO,NIAGA,14,MR,11218000.0,0,11218000.0
Jan-25,B3087BLJ,NDC,JABABEKA HCI,HCI,MOTOR,MOTOR,14,MR,540000.0,0,540000.0
Jan-25,A8994ZD,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,A8991ZD,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,A8737ZE,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Jan-25,A8432XA,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,A8260ZM,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,15,MR,3142000.0,0,3142000.0
Jan-25,A8881ZF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,D8099FJ,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jan-25,A8873ZF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,A8078ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,A8076ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,A8145ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,A8882ZF,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jan-25,A8146ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jan-25,A8150ZH,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,2568387.0,4066613.0
Jan-25,A8127ZH,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jan-25,A8185ZV,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,6,MR,7525000.0,0,7525000.0
Jan-25,A8182ZV,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,6,MR,7525000.0,728226.0,6796774.0
Jan-25,B1570HFA,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Jan-25,B328YES,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,4,MR,6116000.0,0,6116000.0
Jan-25,B2419UBL,NDC,JABABEKA HCI,HCI,PASSENGER,PASSENGER,11,MR,2968000.0,0,2968000.0
Jan-25,A8917WX,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Jan-25,A8051XA,NDC,JABABEKA HCI,HCI,PICKUP,NIAGA,13,MR,2119000.0,0,2119000.0
Jan-25,A8753XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Jan-25,B9800SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,A8633XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Jan-25,B9943SCF,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jan-25,A8752XZ,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Jan-25,A8063VB,NDC,JABABEKA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Jan-25,A8062VB,NDC,JABABEKA HCI,HCI,TRACTOR HEAD,NIAGA,3,MR,15997000.0,0,15997000.0
Jan-25,A8965ZY,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Jan-25,A8931XY,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,15,MR,5669000.0,0,5669000.0
Jan-25,A8518VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Jan-25,A8521VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8519VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Jan-25,A8517VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8523VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8520VB,NDC,JABABEKA HCI,HCI,CDD LC,NIAGA,2,MR,10514000.0,0,10514000.0
Jan-25,A8559VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8563VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jan-25,A8556VB,NDC,JABABEKA HCI,HCI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
